,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.950660450660451,-0.83993783993784,-0.670745920745921,-1,-1,-0.929020979020979,-0.79477466977467,-0.604390054390054,-0.369755244755245,-0.908624708624709,-0.748057498057498,-0.536888111888112,-0.284353146853147,-0.464918414918415,-0.195697358197358,0.0937839937839938,0.198601398601399,-1,-0.887412587412587,-0.708430458430458,-0.483537296037296,-0.228224553224553,-0.655594405594406,-0.411888111888112,-0.140802253302253,0.138578088578089,-0.048951048951049,0.241375291375291,0.620979020979021,-0.282051282051282,-0,0.276923076923077,0.381274281274281,0.634615384615385,0.745454545454545,-0.862937062937063,-0.643356643356643,-0.380536130536131,-0.0959401709401709,0.187878787878788,-0.2995337995338,0,0.293473193473193,0.401942501942502,0.663636363636364,0.148717948717949,0.432595182595183,0.675174825174825,0.771270396270396,0.965034965034965,0.599300699300699,0.807342657342657,0.972027972027972,-0.534965034965035,-0.245920745920746,0.048951048951049,0.327972027972028,0.148717948717949,0.432595182595183,0.675174825174825,0.769114219114219,0.564568764568765,0.777214452214452,0.962703962703963,0.896503496503496,0.972027972027972,1,-0.0524475524475524,0.252331002331002,0.516550116550117,0.730769230769231,0.618414918414918,0.813286713286713,0.972027972027972,0.896503496503496,0.972027972027972,1,1,0.461538461538462,0.691375291375291,0.853146853146853,0.91958041958042,0.979020979020979,1,1,0.843356643356643,0.942657342657343,0.986013986013986,1,1,1,1,1,1,1,1,1
[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.966588966588967,-0.89044289044289,-0.758741258741259,-1,-1,-0.952602952602953,-0.86006216006216,-0.721522921522922,-0.52039627039627,-0.94017094017094,-0.833721833721834,-0.689121989121989,-0.495104895104895,-0.659207459207459,-0.47039627039627,-0.215928515928516,-0.208702408702409,-1,-0.926845376845377,-0.799015799015799,-0.625058275058275,-0.398329448329448,-0.772921522921523,-0.598445998445998,-0.381494431494432,-0.104351204351204,-0.363791763791764,-0.101385651385651,0.221328671328671,-0.508158508158508,-0.276923076923077,-0,0.000751100751100751,0.32039627039627,0.396153846153846,-0.912975912975913,-0.760489510489511,-0.56037296037296,-0.31029526029526,-0,-0.533022533022533,-0.293473193473193,0,0,0.344405594405594,-0.187878787878788,0.101385651385651,0.435431235431235,0.418648018648019,0.797202797202797,0.210955710955711,0.539393939393939,0.825174825174825,-0.68997668997669,-0.463869463869464,-0.200854700854701,0.104351204351204,-0.187878787878788,0.101385651385651,0.435431235431235,0.414685314685315,0.194832944832945,0.502913752913753,0.790792540792541,0.602564102564103,0.87004662004662,0.8997668997669,-0.333333333333333,-0.048018648018648,0.26029526029526,0.581818181818182,0.251981351981352,0.561888111888112,0.828671328671329,0.618414918414918,0.871794871794872,0.92016317016317,1,0.108003108003108,0.407303807303807,0.694405594405594,0.669463869463869,0.90034965034965,0.92016317016317,1,0.543123543123543,0.787412587412587,0.955710955710956,0.940559440559441,1,0.862937062937063,0.981351981351981,1,1,1,1,1
[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.911033411033411,-0.706293706293706,-1,-1,-1,-0.922299922299922,-0.721212121212121,-0.42035742035742,-1,-0.938098938098938,-0.747785547785548,-0.437062937062937,-0.787412587412587,-0.465889665889666,-0.0632478632478632,-0.0582750582750583,-1,-1,-0.908443408443408,-0.696037296037296,-0.394949494949495,-0.928515928515929,-0.72968142968143,-0.418233618233618,-0.051048951048951,-0.455244755244755,-0.0518000518000518,0.402097902097902,-0.715617715617716,-0.40994560994561,-0.0466200466200466,-0.0518000518000518,0.352447552447552,0.357342657342657,-1,-0.914529914529915,-0.695182595182595,-0.36969696969697,-0,-0.736596736596737,-0.401942501942502,-0,0,0.435431235431235,-0.396581196581197,0,0.386013986013986,0.442890442890443,0.797202797202797,0.0533022533022533,0.472960372960373,0.86013986013986,-0.902097902097902,-0.666666666666667,-0.327972027972028,0.051048951048951,-0.363480963480963,0.0518000518000518,0.441958041958042,0.500699300699301,0.0460761460761461,0.441958041958042,0.828671328671329,0.538694638694639,0.835664335664336,0.892773892773893,-0.622377622377622,-0.246930846930847,0.155400155400155,0.509090909090909,0.162626262626263,0.557575757575758,0.895104895104895,0.557575757575758,0.839160839160839,0.914918414918415,1,-0.160839160839161,0.264724164724165,0.611188811188811,0.675524475524475,0.902097902097902,0.914918414918415,1,0.379020979020979,0.713286713286713,0.909090909090909,0.959207459207459,1,0.815384615384615,0.959207459207459,1,1,1,1,1
[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.963286713286713,-0.839160839160839,-1,-1,-1,-0.965034965034965,-0.856643356643357,-0.625874125874126,-1,-0.970862470862471,-0.876923076923077,-0.684498834498835,-0.900699300699301,-0.734965034965035,-0.440559440559441,-0.524475524475524,-1,-1,-0.956293706293706,-0.832167832167832,-0.598018648018648,-0.965034965034965,-0.85967365967366,-0.660839160839161,-0.338228438228438,-0.716433566433566,-0.435431235431235,-0.122377622377622,-0.846153846153846,-0.648251748251748,-0.352447552447552,-0.441958041958042,-0.0568764568764569,-0.109440559440559,-1,-0.958041958041958,-0.834498834498835,-0.602797202797203,-0.235431235431235,-0.863636363636364,-0.663636363636364,-0.344405594405594,-0.435431235431235,0,-0.653146853146853,-0.355827505827506,0.0568764568764569,-0.0568764568764569,0.381118881118881,-0.357342657342657,0.0611888111888112,0.497668997668998,-0.951048951048951,-0.814685314685315,-0.574825174825175,-0.221328671328671,-0.637062937062937,-0.32039627039627,0.118065268065268,0,-0.337762237762238,0.0525641025641026,0.446386946386946,0.0611888111888112,0.555944055944056,0.524475524475524,-0.79020979020979,-0.528671328671329,-0.162937062937063,0.293006993006993,-0.26013986013986,0.174941724941725,0.587412587412587,0.109440559440559,0.572843822843823,0.585664335664336,0.923076923076923,-0.482517482517482,-0.104545454545455,0.341258741258741,0.231818181818182,0.705710955710956,0.601398601398601,0.942307692307692,-0.0461538461538462,0.389510489510489,0.800699300699301,0.723776223776224,0.942307692307692,0.437762237762238,0.816433566433566,0.980769230769231,0.832167832167832,1,1,1
[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.950660450660451,-0.825174825174825,-1,-1,-1,-0.918958818958819,-0.745920745920746,-0.506410256410256,-1,-0.874902874902875,-0.644289044289044,-0.356837606837607,-0.516083916083916,-0.184188034188034,0.134421134421134,0.327738927738928,-1,-1,-0.895299145299145,-0.683449883449883,-0.40538073038073,-0.846736596736597,-0.566433566433566,-0.238228438228438,0.0859362859362859,-0.0451048951048951,0.284693084693085,0.715384615384615,-0.482517482517482,-0.101631701631702,0.241647241647242,0.454856254856255,0.699300699300699,0.838461538461538,-1,-0.877622377622378,-0.634731934731935,-0.328166278166278,-0.00932400932400932,-0.509324009324009,-0.148717948717949,0.187878787878788,0.396581196581197,0.653146853146853,0,0.361149961149961,0.636363636363636,0.802097902097902,0.979020979020979,0.501398601398601,0.754778554778555,0.972027972027972,-0.828671328671329,-0.536130536130536,-0.195804195804196,0.134110334110334,0,0.338306138306138,0.606993006993007,0.772027972027972,0.526456876456876,0.763403263403263,0.972027972027972,0.88030303030303,0.962703962703963,1,-0.391608391608392,0,0.338306138306138,0.606993006993007,0.551515151515152,0.772027972027972,0.972027972027972,0.907692307692308,0.972027972027972,1,1,0.226107226107226,0.551515151515152,0.772027972027972,0.907692307692308,0.972027972027972,1,1,0.766899766899767,0.907692307692308,0.972027972027972,1,1,1,1,1,1,1,1,1
[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.971250971250971,-0.881118881118881,-1,-1,-1,-0.951825951825952,-0.833100233100233,-0.632867132867133,-1,-0.926184926184926,-0.775757575757576,-0.547397047397047,-0.708158508158508,-0.458508158508159,-0.144988344988345,-0.0483294483294483,-1,-1,-0.938098938098938,-0.795571095571096,-0.566588966588967,-0.911033411033411,-0.732128982128982,-0.476146076146076,-0.153807303807304,-0.381274281274281,-0.0500647500647501,0.396153846153846,-0.691142191142191,-0.401942501942502,-0.0525511525511526,0.0518000518000518,0.415151515151515,0.530769230769231,-1,-0.928515928515929,-0.769075369075369,-0.524864024864025,-0.208702408702409,-0.703379953379953,-0.432595182595183,-0.101385651385651,-0,0.355827505827506,-0.361149961149961,0,0.378554778554779,0.471328671328671,0.863636363636364,0.0533022533022533,0.442890442890443,0.828671328671329,-0.902097902097902,-0.706293706293706,-0.434576534576535,-0.104351204351204,-0.338306138306138,0,0.352447552447552,0.441958041958042,0.104351204351204,0.471328671328671,0.833916083916084,0.538694638694639,0.83041958041958,0.892773892773893,-0.622377622377622,-0.305205905205905,0.0518000518000518,0.408391608391608,0.155400155400155,0.4997668997669,0.839160839160839,0.616550116550117,0.867132867132867,0.914918414918415,1,-0.160839160839161,0.213675213675214,0.557575757575758,0.635431235431235,0.870629370629371,0.937062937062937,1,0.379020979020979,0.694405594405594,0.902097902097902,0.937062937062937,1,0.815384615384615,0.959207459207459,1,1,1,1,1
[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.989510489510489,-0.965034965034965,-1,-1,-1,-0.979020979020979,-0.927738927738928,-0.831002331002331,-1,-0.965034965034965,-0.888111888111888,-0.761072261072261,-0.846153846153846,-0.699300699300699,-0.47972027972028,-0.434965034965035,-1,-1,-0.970862470862471,-0.899300699300699,-0.772843822843823,-0.956293706293706,-0.85967365967366,-0.707342657342657,-0.46993006993007,-0.648251748251748,-0.415151515151515,-0.0611888111888112,-0.836829836829837,-0.660839160839161,-0.404662004662005,-0.352447552447552,-0,0.0611888111888112,-1,-0.965034965034965,-0.87972027972028,-0.734965034965035,-0.498834498834499,-0.841491841491842,-0.675174825174825,-0.435431235431235,-0.386013986013986,-0.0568764568764569,-0.636363636363636,-0.378554778554779,0,0,0.522144522144522,-0.357342657342657,0,0.446386946386946,-0.951048951048951,-0.839160839160839,-0.662237762237762,-0.402097902097902,-0.606993006993007,-0.352447552447552,0,0,-0.298951048951049,0.0568764568764569,0.474941724941725,0.0611888111888112,0.526223776223776,0.524475524475524,-0.79020979020979,-0.574825174825175,-0.281585081585082,0.122377622377622,-0.240559440559441,0.113752913752914,0.503496503496504,0.170629370629371,0.615967365967366,0.585664335664336,0.923076923076923,-0.482517482517482,-0.162937062937063,0.236130536130536,0.218881118881119,0.634032634032634,0.662587412587413,0.942307692307692,-0.0461538461538462,0.341258741258741,0.766899766899767,0.678321678321678,0.961538461538462,0.437762237762238,0.800699300699301,0.961538461538462,0.832167832167832,1,1,1
[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.91958041958042,-1,-1,-1,-1,-0.925407925407925,-0.696969696969697,-1,-1,-0.933566433566434,-0.711655011655012,-0.944055944055944,-0.732867132867133,-0.335664335664336,-0.34965034965035,-1,-1,-1,-0.933566433566434,-0.720512820512821,-1,-0.941375291375291,-0.738811188811189,-0.368764568764569,-0.763170163170163,-0.386713286713287,0.122377622377622,-0.951048951048951,-0.769114219114219,-0.414685314685315,-0.442890442890443,0.0568764568764569,-0,-1,-1,-0.944055944055944,-0.751981351981352,-0.401864801864802,-0.951048951048951,-0.771270396270396,-0.418648018648019,-0.442890442890443,0.0568764568764569,-0.802097902097902,-0.471328671328671,-0,0,0.522144522144522,-0.530769230769231,-0.0568764568764569,0.522144522144522,-1,-0.940559440559441,-0.745454545454545,-0.396153846153846,-0.765734265734266,-0.415151515151515,0.0525641025641026,0.0568764568764569,-0.46958041958042,0,0.545454545454545,-0.0611888111888112,0.481351981351981,0.48951048951049,-0.937062937062937,-0.729370629370629,-0.357342657342657,0.109440559440559,-0.37972027972028,0.113752913752914,0.634032634032634,0.0568764568764569,0.568764568764569,0.555944055944056,0.923076923076923,-0.713286713286713,-0.318531468531469,0.170629370629371,0.174941724941725,0.656177156177156,0.639277389277389,0.942307692307692,-0.27972027972028,0.231818181818182,0.678321678321678,0.722610722610723,0.961538461538462,0.293006993006993,0.739510489510489,0.980769230769231,0.800699300699301,0.980769230769231,1,1
[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.93006993006993,-1,-1,-1,-0.93006993006993,-1,-0.93006993006993,-0.65034965034965,-0.65034965034965,-1,-1,-1,-1,-0.953379953379953,-1,-1,-0.953379953379953,-0.738927738927739,-0.953379953379953,-0.738927738927739,-0.237762237762238,-1,-0.972027972027972,-0.818181818181818,-0.818181818181818,-0.386946386946387,-0.538461538461538,-1,-1,-1,-0.965034965034965,-0.797202797202797,-1,-0.965034965034965,-0.797202797202797,-0.797202797202797,-0.381118881118881,-0.979020979020979,-0.863636363636364,-0.522144522144522,-0.522144522144522,0,-0.902097902097902,-0.634032634032634,-0.0652680652680653,-1,-1,-0.965034965034965,-0.804195804195804,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.416083916083916,-0.867132867132867,-0.546620046620047,0.0652680652680653,-0.656177156177156,-0.130536130536131,-0.195804195804196,-1,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.804195804195804,-0.416083916083916,0.195804195804196,-0.546620046620047,0.0652680652680653,-0.130536130536131,0.538461538461538,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.416083916083916,0.195804195804196,0.0652680652680653,0.615384615384615,-0.804195804195804,-0.416083916083916,0.195804195804196,0.195804195804196,0.782051282051282,-0.416083916083916,0.195804195804196,0.807692307692308,0.195804195804196,0.807692307692308,0.807692307692308,1
[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.94988344988345,-1,-1,-1,-1,-0.927738927738928,-0.755244755244755,-1,-1,-0.900466200466201,-0.681818181818182,-0.867599067599068,-0.594405594405594,-0.241647241647242,-0.0966588966588967,-1,-1,-1,-0.900466200466201,-0.681818181818182,-1,-0.867599067599068,-0.594405594405594,-0.241647241647242,-0.491608391608392,-0.0966588966588967,0.434965034965035,-0.828671328671329,-0.491608391608392,-0.0966588966588967,0.0632478632478632,0.434965034965035,0.588111888111888,-1,-1,-0.912354312354312,-0.682983682983683,-0.349184149184149,-0.888111888111888,-0.599300699300699,-0.210955710955711,-0.0533022533022533,0.357342657342657,-0.501398601398601,-0.0533022533022533,0.357342657342657,0.530769230769231,0.902097902097902,0,0.46993006993007,0.895104895104895,-1,-0.888111888111888,-0.637529137529138,-0.293006993006993,-0.551515151515152,-0.155400155400155,0.240559440559441,0.408391608391608,0,0.408391608391608,0.839160839160839,0.537529137529138,0.828671328671329,0.885780885780886,-0.86013986013986,-0.551515151515152,-0.155400155400155,0.240559440559441,0,0.408391608391608,0.839160839160839,0.581818181818182,0.839160839160839,0.933566433566434,1,-0.452214452214452,0,0.408391608391608,0.581818181818182,0.839160839160839,0.933566433566434,1,0.174825174825175,0.581818181818182,0.839160839160839,0.933566433566434,1,0.758741258741259,0.933566433566434,1,1,1,1,1
[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-0.989510489510489,-1,-1,-1,-1,-0.976689976689977,-0.885780885780886,-1,-1,-0.961538461538462,-0.847552447552448,-0.944055944055944,-0.804195804195804,-0.551515151515152,-0.493240093240093,-1,-1,-1,-0.961538461538462,-0.838694638694639,-1,-0.944055944055944,-0.794638694638695,-0.518414918414918,-0.745454545454545,-0.457342657342657,-0,-0.924242424242424,-0.735198135198135,-0.421445221445221,-0.357342657342657,0.0611888111888112,0.170629370629371,-1,-1,-0.963636363636364,-0.848717948717949,-0.601864801864802,-0.951048951048951,-0.807342657342657,-0.539393939393939,-0.472960372960373,-0.0611888111888112,-0.754778554778555,-0.442890442890443,-0,0.0568764568764569,0.634032634032634,-0.46993006993007,0,0.587412587412587,-1,-0.951048951048951,-0.813286713286713,-0.559440559440559,-0.772027972027972,-0.4997668997669,-0.113752913752914,-0.0568764568764569,-0.408391608391608,0,0.503496503496504,0,0.522144522144522,0.48951048951049,-0.937062937062937,-0.765734265734266,-0.472960372960373,-0.0611888111888112,-0.408391608391608,0,0.503496503496504,0.113752913752914,0.568764568764569,0.622377622377622,0.923076923076923,-0.713286713286713,-0.37972027972028,0.0568764568764569,0.113752913752914,0.568764568764569,0.656177156177156,0.961538461538462,-0.27972027972028,0.174941724941725,0.634032634032634,0.656177156177156,0.961538461538462,0.293006993006993,0.722610722610723,0.961538461538462,0.800699300699301,0.980769230769231,1,1
[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.941724941724942,-1,-1,-1,-0.953379953379953,-1,-0.965034965034965,-0.783216783216783,-0.827505827505827,-1,-1,-1,-1,-0.941724941724942,-1,-1,-0.953379953379953,-0.745920745920746,-0.965034965034965,-0.79020979020979,-0.41958041958042,-1,-0.953379953379953,-0.752913752913753,-0.797202797202797,-0.381118881118881,-0.416083916083916,-1,-1,-1,-0.965034965034965,-0.79020979020979,-1,-0.972027972027972,-0.825174825174825,-0.86013986013986,-0.497668997668998,-0.972027972027972,-0.828671328671329,-0.446386946386946,-0.522144522144522,0.0652680652680653,-0.895104895104895,-0.587412587412587,0,-1,-1,-0.965034965034965,-0.804195804195804,-0.972027972027972,-0.835664335664336,-0.481351981351981,-0.546620046620047,-0.839160839160839,-0.503496503496504,0,-0.634032634032634,-0.0652680652680653,-0.195804195804196,-1,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.835664335664336,-0.481351981351981,0.0652680652680653,-0.503496503496504,0.0652680652680653,-0.0652680652680653,0.538461538461538,-0.965034965034965,-0.804195804195804,-0.416083916083916,-0.481351981351981,0.130536130536131,0.0652680652680653,0.692307692307692,-0.804195804195804,-0.416083916083916,0.195804195804196,0.130536130536131,0.717948717948718,-0.416083916083916,0.195804195804196,0.794871794871795,0.195804195804196,0.807692307692308,0.807692307692308,1
[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.982128982128982,-0.926573426573427,-0.822261072261072,-1,-1,-0.944055944055944,-0.82051282051282,-0.643939393939394,-0.43997668997669,-0.854312354312354,-0.632867132867133,-0.386946386946387,-0.147630147630148,-0.0524475524475524,0.18958818958819,0.396270396270396,0.68997668997669,-1,-0.854312354312354,-0.632867132867133,-0.386946386946387,-0.147630147630148,-0.339160839160839,-0.0524475524475524,0.18958818958819,0.396270396270396,0.534965034965035,0.68997668997669,0.951048951048951,0.339160839160839,0.534965034965035,0.68997668997669,0.902097902097902,0.951048951048951,1,-0.666666666666667,-0.339160839160839,-0.0524475524475524,0.18958818958819,0.396270396270396,0.339160839160839,0.534965034965035,0.68997668997669,0.902097902097902,0.951048951048951,0.828671328671329,0.902097902097902,0.951048951048951,1,1,1,1,1,0,0.294289044289044,0.510489510489511,0.677738927738928,0.828671328671329,0.902097902097902,0.951048951048951,1,1,1,1,1,1,1,0.653846153846154,0.783799533799534,0.877622377622378,0.938811188811189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
