,[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. ],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. ],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. ],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. ],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. ],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. ],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. ],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. ],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. ],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[10. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[11. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[12. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ],[13. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. ]
[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. ],-1,-1,-0.968181818181818,-0.904401154401154,-0.817821067821068,-0.714285714285714,-1,-0.894949494949495,-0.765151515151515,-0.628138528138528,-0.486111111111111,-0.34018759018759,-0.536363636363636,-0.369191919191919,-0.207070707070707,-0.0524170274170274,0.0984848484848485,0.246608946608947,0.380050505050505,0.643939393939394,-0.713636363636364,-0.507575757575758,-0.324747474747475,-0.156565656565657,-0.00140692640692641,-0,0.159090909090909,0.300649350649351,0.428030303030303,0.578787878787879,0.680555555555556,0.929292929292929,0.525252525252525,0.625757575757576,0.717171717171717,0.893939393939394,0.939393939393939,1,-0.2,0,0.167676767676768,0.314285714285714,0.446969696969697,0.494949494949495,0.606060606060606,0.705808080808081,0.893939393939394,0.939393939393939,0.86969696969697,0.911616161616162,0.94949494949495,1,1,1,1,1,0.372727272727273,0.494949494949495,0.601515151515152,0.700757575757576,0.834848484848485,0.889393939393939,0.936868686868687,1,1,1,1,1,1,1,0.833333333333333,0.86969696969697,0.911616161616162,0.94949494949495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],-1,-1,-0.954545454545455,-0.882756132756133,-0.798556998556999,-0.70508658008658,-1,-0.882154882154882,-0.766774891774892,-0.651515151515151,-0.532467532467532,-0.403318903318903,-0.609343434343434,-0.477152477152477,-0.343951418951419,-0.202308802308802,-0.153535353535354,-0.00562770562770563,0.148989898989899,0.335858585858586,-0.733333333333333,-0.563383838383838,-0.407455507455507,-0.256132756132756,-0.103246753246753,-0.202020202020202,-0.0511784511784512,0.101443001443001,0.255050505050505,0.287445887445887,0.436616161616162,0.737373737373737,0.255892255892256,0.396536796536797,0.534006734006734,0.678030303030303,0.797979797979798,0.929292929292929,-0.349494949494949,-0.167676767676768,0,0.161940836940837,0.322222222222222,0.208754208754209,0.358910533910534,0.507828282828283,0.661784511784512,0.791245791245791,0.634343434343434,0.744949494949495,0.847811447811448,0.929292929292929,1,0.906313131313131,0.954208754208754,1,0.113636363636364,0.269360269360269,0.413455988455988,0.552777777777778,0.58030303030303,0.700252525252525,0.816498316498317,0.90993265993266,0.881565656565657,0.941750841750842,1,1,1,1,0.585858585858586,0.688383838383838,0.783417508417508,0.873737373737374,0.881565656565657,0.941750841750842,1,1,1,1,1,0.891414141414141,0.931060606060606,0.966666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-0.946338383838384,-0.875901875901876,-0.802092352092352,-0.727272727272727,-1,-0.881818181818182,-0.781655844155844,-0.687842712842713,-0.59527417027417,-0.492424242424242,-0.670707070707071,-0.572150072150072,-0.471356421356421,-0.360714285714286,-0.361075036075036,-0.246933621933622,-0.108459595959596,-0.0101010101010101,-0.766666666666667,-0.620328282828283,-0.489718614718615,-0.36046176046176,-0.21969696969697,-0.366305916305916,-0.23953823953824,-0.101839826839827,0.0598484848484848,-0.00405844155844156,0.152020202020202,0.414141414141414,0.00505050505050505,0.15275974025974,0.31969696969697,0.383712121212121,0.568686868686869,0.732323232323232,-0.46969696969697,-0.314285714285714,-0.161940836940837,0,0.186363636363636,-0.047979797979798,0.102597402597403,0.276515151515151,0.345454545454545,0.545454545454545,0.3501443001443,0.511237373737374,0.695454545454545,0.72020202020202,0.954545454545455,0.683080808080808,0.829292929292929,0.954545454545455,-0.102020202020202,0.053030303030303,0.213455988455988,0.390151515151515,0.292568542568543,0.452146464646465,0.640909090909091,0.671717171717172,0.651262626262626,0.797474747474747,0.939393939393939,0.903030303030303,0.975757575757576,1,0.318181818181818,0.465295815295815,0.618686868686869,0.783333333333333,0.651262626262626,0.797474747474747,0.939393939393939,0.903030303030303,0.975757575757576,1,1,0.679292929292929,0.791792929292929,0.898989898989899,0.903030303030303,0.975757575757576,1,1,0.911616161616162,0.966666666666667,0.993939393939394,1,1,1,1,1,1,1,1,1
[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-0.946969696969697,-0.887626262626263,-0.838383838383838,-0.818181818181818,-1,-0.893939393939394,-0.809343434343434,-0.739393939393939,-0.683838383838384,-0.651515151515151,-0.726010101010101,-0.656565656565657,-0.592676767676768,-0.536363636363636,-0.533333333333333,-0.467676767676768,-0.402525252525253,-0.347727272727273,-0.809090909090909,-0.681818181818182,-0.575757575757576,-0.476262626262626,-0.372727272727273,-0.5,-0.408080808080808,-0.309090909090909,-0.186363636363636,-0.271212121212121,-0.15959595959596,-0.0101010101010101,-0.217171717171717,-0.0929292929292929,0.0621212121212121,0.0515151515151515,0.236363636363636,0.412121212121212,-0.575757575757576,-0.446969696969697,-0.322222222222222,-0.186363636363636,0,-0.27020202020202,-0.149494949494949,0,0,0.184848484848485,0.0583333333333333,0.221717171717172,0.466666666666667,0.374747474747475,0.763636363636364,0.370707070707071,0.585858585858586,0.754545454545455,-0.284090909090909,-0.148989898989899,-0.000505050505050505,0.186363636363636,0.0053030303030303,0.15959595959596,0.383333333333333,0.312626262626263,0.347727272727273,0.544949494949495,0.712121212121212,0.657070707070707,0.887878787878788,0.893939393939394,0.0631313131313131,0.217424242424242,0.402525252525253,0.674242424242424,0.347727272727273,0.544949494949495,0.712121212121212,0.671212121212121,0.887878787878788,0.915151515151515,1,0.410353535353535,0.573989898989899,0.777272727272727,0.671212121212121,0.887878787878788,0.915151515151515,1,0.708333333333333,0.855050505050505,1,0.915151515151515,1,0.911616161616162,1,1,1,1,1,1
[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.950937950937951,-0.833874458874459,-0.667388167388167,-1,-1,-0.91540404040404,-0.751082251082251,-0.545634920634921,-0.325577200577201,-0.876262626262626,-0.653198653198653,-0.401154401154401,-0.152056277056277,-0.222222222222222,0.0505050505050505,0.282828282828283,0.507575757575758,-1,-0.842171717171717,-0.617845117845118,-0.377795815295815,-0.141594516594517,-0.494949494949495,-0.208754208754209,0.047979797979798,0.27020202020202,0.272727272727273,0.481691919191919,0.828282828282828,-0,0.252525252525253,0.455808080808081,0.672138047138047,0.803030303030303,0.924242424242424,-0.787878787878788,-0.494949494949495,-0.208754208754209,0.047979797979798,0.27020202020202,0,0.268939393939394,0.480008417508417,0.70496632996633,0.828282828282828,0.494949494949495,0.668350168350168,0.801346801346801,0.937710437710438,1,0.876262626262626,0.937710437710438,1,-0.310606060606061,0,0.252525252525253,0.455808080808081,0.494949494949495,0.668350168350168,0.801346801346801,0.937710437710438,0.842171717171717,0.920454545454545,1,1,1,1,0.303030303030303,0.525252525252525,0.683922558922559,0.808080808080808,0.876262626262626,0.937710437710438,1,1,1,1,1,0.795454545454545,0.876262626262626,0.937710437710438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.946789321789322,-0.837518037518038,-0.67965367965368,-1,-1,-0.918885281385281,-0.784054834054834,-0.605808080808081,-0.395562770562771,-0.891287878787879,-0.728643578643579,-0.530790043290043,-0.304040404040404,-0.451082251082251,-0.209325396825397,0.0474747474747475,0.158080808080808,-1,-0.864772727272727,-0.683946608946609,-0.473042929292929,-0.243650793650794,-0.621212121212121,-0.393759018759019,-0.15036075036075,0.0975378787878788,-0.0522727272727273,0.205871212121212,0.568686868686869,-0.252525252525253,-0,0.245580808080808,0.356439393939394,0.586363636363636,0.712121212121212,-0.83030303030303,-0.606060606060606,-0.358910533910534,-0.102597402597403,0.149494949494949,-0.268939393939394,0,0.260732323232323,0.376262626262626,0.616666666666667,0.159090909090909,0.410732323232323,0.631313131313131,0.740151515151515,0.954545454545455,0.589772727272727,0.781313131313131,0.963636363636364,-0.48030303030303,-0.212121212121212,0.0522727272727273,0.299621212121212,0.159090909090909,0.410732323232323,0.631313131313131,0.737373737373737,0.553409090909091,0.747727272727273,0.951515151515152,0.883838383838384,0.963636363636364,1,0,0.26969696969697,0.502020202020202,0.695454545454545,0.610984848484848,0.788888888888889,0.963636363636364,0.883838383838384,0.963636363636364,1,1,0.492424242424242,0.689772727272727,0.834848484848485,0.91010101010101,0.972727272727273,1,1,0.851515151515152,0.936363636363636,0.981818181818182,1,1,1,1,1,1,1,1,1
[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-0.954545454545455,-0.866919191919192,-0.732323232323232,-1,-1,-0.934343434343434,-0.82979797979798,-0.691077441077441,-0.505050505050505,-0.916035353535353,-0.797979797979798,-0.655892255892256,-0.478156565656566,-0.623989898989899,-0.45290404040404,-0.22979797979798,-0.221717171717172,-1,-0.897032828282828,-0.754208754208754,-0.581881313131313,-0.372727272727273,-0.723484848484849,-0.55462962962963,-0.356228956228956,-0.110858585858586,-0.339267676767677,-0.107596801346801,0.174747474747475,-0.455808080808081,-0.245580808080808,-0,0.000925925925925926,0.282659932659933,0.368181818181818,-0.876262626262626,-0.705808080808081,-0.507828282828283,-0.276515151515151,-0,-0.480008417508417,-0.260732323232323,0,0,0.304713804713805,-0.149494949494949,0.107596801346801,0.404208754208754,0.389478114478114,0.763636363636364,0.224494949494949,0.518350168350168,0.795454545454545,-0.619949494949495,-0.401515151515151,-0.160858585858586,0.110858585858586,-0.149494949494949,0.107596801346801,0.404208754208754,0.385016835016835,0.206628787878788,0.480976430976431,0.756060606060606,0.59040404040404,0.848484848484849,0.884848484848485,-0.255050505050505,0.00303030303030303,0.276388888888889,0.562626262626263,0.267361111111111,0.543939393939394,0.8,0.608080808080808,0.850757575757576,0.908333333333333,1,0.169191919191919,0.431691919191919,0.686531986531987,0.662121212121212,0.884090909090909,0.908333333333333,1,0.573989898989899,0.787878787878788,0.948484848484848,0.931818181818182,1,0.869191919191919,0.978787878787879,1,1,1,1,1
[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.896969696969697,-0.685606060606061,-1,-1,-1,-0.907575757575758,-0.697306397306397,-0.404040404040404,-1,-0.925084175084175,-0.72243265993266,-0.418686868686869,-0.763383838383838,-0.445454545454545,-0.0674242424242424,-0.0621212121212121,-1,-1,-0.888215488215488,-0.666666666666667,-0.375252525252525,-0.911616161616162,-0.700252525252525,-0.397138047138047,-0.054040404040404,-0.433080808080808,-0.05496632996633,0.366666666666667,-0.683922558922559,-0.388383838383838,-0.0493686868686869,-0.05496632996633,0.319191919191919,0.324242424242424,-1,-0.893939393939394,-0.661784511784512,-0.345454545454545,-0,-0.70496632996633,-0.376262626262626,-0,0,0.404208754208754,-0.371212121212121,0,0.357070707070707,0.412457912457912,0.763636363636364,0.0568181818181818,0.447138047138047,0.836363636363636,-0.876262626262626,-0.627525252525252,-0.299621212121212,0.054040404040404,-0.333838383838384,0.05496632996633,0.416161616161616,0.473905723905724,0.0487373737373737,0.416161616161616,0.8,0.517508417508417,0.809090909090909,0.875757575757576,-0.573232323232323,-0.20959595959596,0.16489898989899,0.491919191919192,0.172979797979798,0.539057239057239,0.877272727272727,0.539057239057239,0.813636363636364,0.901515151515151,1,-0.113636363636364,0.281060606060606,0.6,0.664983164983165,0.886363636363636,0.901515151515151,1,0.402525252525253,0.708080808080808,0.895454545454546,0.953030303030303,1,0.816161616161616,0.953030303030303,1,1,1,1,1
[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.946969696969697,-0.792929292929293,-1,-1,-1,-0.94949494949495,-0.817340067340067,-0.565656565656566,-1,-0.957912457912458,-0.843771043771044,-0.636363636363636,-0.873737373737374,-0.695454545454545,-0.404545454545455,-0.496969696969697,-1,-1,-0.936868686868687,-0.787878787878788,-0.538888888888889,-0.94949494949495,-0.823232323232323,-0.613131313131313,-0.297474747474747,-0.677272727272727,-0.404208754208754,-0.13030303030303,-0.808080808080808,-0.603535353535353,-0.319191919191919,-0.416161616161616,-0.0602693602693603,-0.115656565656566,-1,-0.939393939393939,-0.791245791245791,-0.545454545454545,-0.184848484848485,-0.828282828282828,-0.616666666666667,-0.304713804713805,-0.404208754208754,0,-0.609090909090909,-0.322895622895623,0.0602693602693603,-0.0602693602693603,0.336363636363636,-0.324242424242424,0.0651515151515152,0.459090909090909,-0.929292929292929,-0.767676767676768,-0.517171717171717,-0.174747474747475,-0.588888888888889,-0.282659932659933,0.125420875420875,0,-0.306565656565657,0.0553872053872054,0.406060606060606,0.0651515151515152,0.527272727272727,0.496969696969697,-0.737373737373737,-0.465656565656566,-0.113131313131313,0.311111111111111,-0.218686868686869,0.185690235690236,0.557575757575758,0.115656565656566,0.546969696969697,0.562121212121212,0.909090909090909,-0.414141414141414,-0.0515151515151515,0.361616161616162,0.245959595959596,0.689393939393939,0.58030303030303,0.931818181818182,0.0101010101010101,0.412121212121212,0.793939393939394,0.710606060606061,0.931818181818182,0.462626262626263,0.812121212121212,0.977272727272727,0.83030303030303,1,1,1
[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.957431457431457,-0.843795093795094,-1,-1,-1,-0.922799422799423,-0.759379509379509,-0.54004329004329,-1,-0.871717171717172,-0.648845598845599,-0.382034632034632,-0.507070707070707,-0.197619047619048,0.095959595959596,0.302020202020202,-1,-1,-0.893434343434343,-0.690007215007215,-0.432972582972583,-0.834848484848485,-0.561111111111111,-0.255194805194805,0.0429292929292929,-0.0484848484848485,0.254040404040404,0.680808080808081,-0.464646464646465,-0.109090909090909,0.206060606060606,0.433333333333333,0.660606060606061,0.816161616161616,-1,-0.86969696969697,-0.634343434343434,-0.3501443001443,-0.0583333333333333,-0.494949494949495,-0.159090909090909,0.149494949494949,0.371212121212121,0.609090909090909,0,0.330808080808081,0.587878787878788,0.774747474747475,0.972727272727273,0.478787878787879,0.719191919191919,0.963636363636364,-0.809090909090909,-0.525252525252525,-0.209090909090909,0.0929292929292929,0,0.309090909090909,0.557575757575758,0.741414141414141,0.507575757575758,0.73030303030303,0.963636363636364,0.863131313131313,0.951515151515152,1,-0.363636363636364,0,0.309090909090909,0.557575757575758,0.536363636363636,0.741414141414141,0.963636363636364,0.894949494949495,0.963636363636364,1,1,0.242424242424242,0.536363636363636,0.741414141414141,0.894949494949495,0.963636363636364,1,1,0.766666666666667,0.894949494949495,0.963636363636364,1,1,1,1,1,1,1,1,1
[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.967676767676768,-0.877525252525252,-1,-1,-1,-0.943434343434343,-0.822222222222222,-0.632575757575758,-1,-0.910353535353535,-0.756060606060606,-0.538888888888889,-0.678030303030303,-0.442045454545455,-0.154545454545455,-0.0515151515151515,-1,-1,-0.925084175084175,-0.777083333333333,-0.558333333333333,-0.889393939393939,-0.703367003367003,-0.459301346801347,-0.163762626262626,-0.356439393939394,-0.0532407407407407,0.368181818181818,-0.652777777777778,-0.376262626262626,-0.0558922558922559,0.05496632996633,0.385690235690236,0.508585858585859,-1,-0.911616161616162,-0.744949494949495,-0.511237373737374,-0.221717171717172,-0.668350168350168,-0.410732323232323,-0.107596801346801,-0,0.322895622895623,-0.330808080808081,0,0.343939393939394,0.44503367003367,0.840909090909091,0.0568181818181818,0.412457912457912,0.8,-0.876262626262626,-0.672138047138047,-0.413257575757576,-0.110858585858586,-0.309090909090909,0,0.319191919191919,0.416161616161616,0.110858585858586,0.44503367003367,0.806818181818182,0.517508417508417,0.802272727272727,0.875757575757576,-0.573232323232323,-0.271717171717172,0.05496632996633,0.378282828282828,0.16489898989899,0.477609427609428,0.813636363636364,0.602020202020202,0.845454545454545,0.901515151515151,1,-0.113636363636364,0.227020202020202,0.539057239057239,0.623569023569024,0.85,0.927272727272727,1,0.402525252525253,0.686531986531987,0.886363636363636,0.927272727272727,1,0.816161616161616,0.953030303030303,1,1,1,1,1
[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-0.984848484848485,-0.954545454545455,-1,-1,-1,-0.96969696969697,-0.907407407407407,-0.803030303030303,-1,-0.94949494949495,-0.858585858585859,-0.726262626262626,-0.808080808080808,-0.660606060606061,-0.454545454545455,-0.412121212121212,-1,-1,-0.957912457912458,-0.871717171717172,-0.736868686868687,-0.936868686868687,-0.823232323232323,-0.665656565656566,-0.438383838383838,-0.603535353535353,-0.385690235690236,-0.0651515151515152,-0.794612794612795,-0.613131313131313,-0.368686868686869,-0.319191919191919,-0,0.0651515151515152,-1,-0.94949494949495,-0.847811447811448,-0.695454545454545,-0.466666666666667,-0.801346801346801,-0.631313131313131,-0.404208754208754,-0.357070707070707,-0.0602693602693603,-0.587878787878788,-0.343939393939394,0,0,0.487878787878788,-0.324242424242424,0,0.406060606060606,-0.929292929292929,-0.797979797979798,-0.615151515151515,-0.366666666666667,-0.557575757575758,-0.319191919191919,0,0,-0.262626262626263,0.0602693602693603,0.439393939393939,0.0651515151515152,0.492424242424242,0.496969696969697,-0.737373737373737,-0.517171717171717,-0.238720538720539,0.13030303030303,-0.201010101010101,0.120538720538721,0.472727272727273,0.180808080808081,0.590909090909091,0.562121212121212,0.909090909090909,-0.414141414141414,-0.113131313131313,0.250841750841751,0.231313131313131,0.612121212121212,0.645454545454546,0.931818181818182,0.0101010101010101,0.361616161616162,0.754545454545455,0.663636363636364,0.954545454545455,0.462626262626263,0.793939393939394,0.954545454545455,0.83030303030303,1,1,1
[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. ],-1,-1,-1,-1,-1,-0.901515151515151,-1,-1,-1,-1,-0.907407407407407,-0.661616161616162,-1,-1,-0.916666666666667,-0.674747474747475,-0.929292929292929,-0.695959595959596,-0.3,-0.310606060606061,-1,-1,-1,-0.916666666666667,-0.685858585858586,-1,-0.925841750841751,-0.704040404040404,-0.337373737373737,-0.72979797979798,-0.353030303030303,0.13030303030303,-0.937710437710438,-0.737373737373737,-0.385016835016835,-0.412457912457912,0.0602693602693603,-0,-1,-1,-0.929292929292929,-0.72020202020202,-0.374747474747475,-0.937710437710438,-0.740151515151515,-0.389478114478114,-0.412457912457912,0.0602693602693603,-0.774747474747475,-0.44503367003367,-0,0,0.487878787878788,-0.508585858585859,-0.0602693602693603,0.487878787878788,-1,-0.924242424242424,-0.712121212121212,-0.368181818181818,-0.733333333333333,-0.385690235690236,0.0553872053872054,0.0602693602693603,-0.443434343434343,0,0.515151515151515,-0.0651515151515152,0.446969696969697,0.456060606060606,-0.919191919191919,-0.691919191919192,-0.324242424242424,0.115656565656566,-0.345454545454545,0.120538720538721,0.612121212121212,0.0602693602693603,0.542424242424242,0.527272727272727,0.909090909090909,-0.671717171717172,-0.28030303030303,0.180808080808081,0.185690235690236,0.637878787878788,0.618181818181818,0.931818181818182,-0.236363636363636,0.245959595959596,0.663636363636364,0.709090909090909,0.954545454545455,0.311111111111111,0.728787878787879,0.977272727272727,0.793939393939394,0.977272727272727,1,1
